,@cant_adj,@desc_articulo,@desc_color,@desc_detalle_variante,@desc_marca,@id_articulo,@id_color,@id_compra,@id_detalle_variante,@id_marca,@id_moneda,@id_unidad,@id_variante,@medida_presentacion,@medida_variante,@nombre_comercial,@nro_doc_prov,@nro_item,@precio_tot_imp,@precio_unit,@presentacion,@tipo_doc_prov,@unidad,@unidad_medida_presentacion,@unidad_medida_variante,@variante,key_id,@variacion
3037,12.00,PASTINA PARA JUNTAS CERAMICAS Y AZULEJOS,BEIGE,,,35400,7,723219,,,0,11,1|8|85,1,-----,DAMARA SOCIEDAD ANONIMA,214984260016,13,419.88,28.6800,ENVASE,R,KG,KG,-----,-----,25.0,lija de banda norton grano 80 12 cm x metro
3038,115.00,PERFIL ESTRUCTURAL PARA PANELES Y CIELORRASOS,,,,33532,,723219,,,0,14,29118|1|1,-----,PERIMETRAL,TAMBATI DIEZ ANA CLAUDIA,215978730012,1,6337.3500000000004,45.1700,-----,R,M,-----,-----,TIPO,26.0,lija de banda norton grano 80 12 cm x metro
3039,60.00,ZOCALO DE PLASTICO PARA PLACA DE YESO,,,,69338,,723219,,,0,14,1|1|1,-----,-----,TAMBATI DIEZ ANA CLAUDIA,215978730012,3,2693.0300000000002,36.7900,-----,R,M,-----,-----,-----,27.0,lija de banda norton grano 80 12 cm x metro
3040,65.00,SOLERA PARA PLACA DE YESO,,,,66534,,723219,,,0,22,68713|1|1,-----,70 X 35 X 3,TAMBATI DIEZ ANA CLAUDIA,215978730012,24,11739.57,148.0400,-----,R,UNIDAD,-----,MM X MM X M,ANCHO X ALTO X LARGO,28.0,lija de banda norton grano 80 12 cm x metro
3041,130.00,MONTANTE PARA PLACA DE YESO,,,,63821,,723219,,,0,22,68713|1|1,-----,70 X 35 X 3,TAMBATI DIEZ ANA CLAUDIA,215978730012,25,25910.48,163.3700,-----,R,UNIDAD,-----,MM X MM X M,ANCHO X ALTO X LARGO,29.0,lija de banda norton grano 80 12 cm x metro
3042,100.00,PERFIL OMEGA DE CHAPA GALVANIZADA,,,,70523,,723219,,,0,22,1|1|1,-----,-----,TAMBATI DIEZ ANA CLAUDIA,215978730012,26,9404.9799999999996,77.0900,-----,R,UNIDAD,-----,-----,-----,30.0,lija de banda norton grano 80 12 cm x metro
3043,30.00,ZOCALO SANITARIO DE ACERO INOXIDABLE,,,,73925,,723219,,,0,14,2929|1|1,-----,30,TAMBATI DIEZ ANA CLAUDIA,215978730012,4,1362.6199999999999,37.2300,-----,R,M,-----,CM,ALTO,31.0,lija de banda norton grano 80 12 cm x metro
3044,500.00,CONJUNTO TACO-TORNILLO (NYLON METAL),,,,10514,,723219,,,0,22,752|1|1,-----,8,TAMBATI DIEZ ANA CLAUDIA,215978730012,43,1781.2,2.9200,-----,R,UNIDAD,-----,-----,NUMERO,32.0,lija de banda norton grano 80 12 cm x metro
3045,40.00,ESQUINERO DE PVC PARA MOLDURA,BLANCO,,,75015,8,723219,,,0,22,1|1|1,-----,-----,ONTILPLACK SOCIEDAD ANONIMA,216112080013,2,1724.5899999999999,35.3400,-----,R,UNIDAD,-----,-----,-----,33.0,lija de banda norton grano 80 12 cm x metro
3046,20.00,ESQUINERO DE PVC PARA MOLDURA,BLANCO,,,75015,8,723219,,,0,22,1|1|1,-----,-----,ONTILPLACK SOCIEDAD ANONIMA,216112080013,2,862.29999999999995,35.3400,-----,R,UNIDAD,-----,-----,-----,34.0,rinconero pvc bco(exterior)
3047,30.00,PLACA CEMENTICIA,,,,65775,,723219,,,0,22,56959|1|1,-----,2.4 X 1.2 X 12,ONTILPLACK SOCIEDAD ANONIMA,216112080013,21,35548.849999999999,971.2800,-----,R,UNIDAD,-----,M X M X MM,LARGO X ANCHO X ESPESOR,35.0,rinconero pvc bco(exterior)
3048,12.00,ZOCALO DE MADERA,,,,13615,,723219,,,0,22,56938|1|1,-----,5 X 5.40,ONTILPLACK SOCIEDAD ANONIMA,216112080013,35,1963.8099999999999,134.1400,-----,R,UNIDAD,-----,CM X M,ANCHO X LONGITUD,36.0,precio unitario x 3 mts
3049,4.00,LANA DE VIDRIO,,,,1224,,723219,,,0,20,1|360|1,-----,-----,ONTILPLACK SOCIEDAD ANONIMA,216112080013,39,4932.6999999999998,1010.8000,ROLLO,R,ROLLO,-----,-----,-----,37.0,precio unitario x 3 mts
3050,7.00,CHAPA DE AGLOMERADO MELAMINICO,BLANCO,,,8581,8,723219,,,0,22,19312|1|1,-----,2.50 X 1.60 X 25,ONTILPLACK SOCIEDAD ANONIMA,216112080013,45,21246.32,2487.8600,-----,R,UNIDAD,-----,M X M X MM,LARGO x ANCHO x ESPESOR,38.0,sobre mdf
3051,51.00,BISAGRA RETEN RECTA,,,,29472,,723219,,,0,22,3429|1|1,-----,35,ONTILPLACK SOCIEDAD ANONIMA,216112080013,32,827.52999999999997,13.3000,-----,R,UNIDAD,-----,MM,LONGITUD,39.0,sobre mdf
3052,1.00,COLOCACION DE ALERO,,,,75274,,727335,,,0,22,1|1|1,-----,-----,PAN BLAS RAUL ANTONIO,215409950018,1,8052,6600.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
3053,1.00,CHALECO SALVAVIDA,,,,7684,,724343,,,0,22,8929|1|1,-----,90,U.H.S. LTDA.,215477280014,2,85000,85000.0000,-----,R,UNIDAD,-----,KG,PESO,1.0,
3054,1.00,MANUAL TECNICO,,,,5873,,724942,,,0,22,54335|1|1,-----,FORMATO DIGITAL,SOFITECH SOCIEDAD ANONIMA,217469120018,1,36300,36300.0000,-----,R,UNIDAD,-----,-----,TIPO,1.0,
3055,1.00,MANUAL TECNICO,,,,5873,,724942,,,0,22,54335|1|1,-----,FORMATO DIGITAL,SOFITECH SOCIEDAD ANONIMA,217469120018,2,49500,49500.0000,-----,R,UNIDAD,-----,-----,TIPO,2.0,
3056,1.00,MANUAL TECNICO,,,,5873,,724942,,,0,22,54335|1|1,-----,FORMATO DIGITAL,SOFITECH SOCIEDAD ANONIMA,217469120018,3,33000,33000.0000,-----,R,UNIDAD,-----,-----,TIPO,3.0,
3057,1.00,MANUAL TECNICO,,,,5873,,724942,,,0,22,54335|1|1,-----,FORMATO DIGITAL,SOFITECH SOCIEDAD ANONIMA,217469120018,4,18150,18150.0000,-----,R,UNIDAD,-----,-----,TIPO,4.0,
3058,1.00,MANUAL TECNICO,,,,5873,,724942,,,0,22,54335|1|1,-----,FORMATO DIGITAL,SOFITECH SOCIEDAD ANONIMA,217469120018,5,49500,49500.0000,-----,R,UNIDAD,-----,-----,TIPO,5.0,
3059,3000.00,IMPRESION DE FACTURA,,,,11623,,726163,,,0,22,1|1|1,-----,-----,ABENANTE CARRASCO PATRICIA GISSELL,217926720012,1,7795.8000000000002,2.1300,-----,R,UNIDAD,-----,-----,-----,1.0,1
3060,12.00,SUSCRIPCION A PUBLICACION,,,,1801,,723748,,,0,219,1|1|1,-----,-----,CADE LTDA,210540330019,1,19910.400000000001,1360.0000,-----,R,MENSUAL,-----,-----,NOMBRE,1.0,
3061,3.00,SERVICIO DE VIGILANCIA,,,,3960,,729121,,,0,219,23429|1|1,-----,PRIVADA,PROSEGUR ACTIVA URUGUAY SOCIEDAD ANONIMA,214535370019,1,7430.9700000000003,2030.3200,-----,R,MENSUAL,-----,-----,TIPO,1.0,
3062,10.00,SERVICIO DE ALOJAMIENTO,,,,3624,,729122,,,1,22,72493|1|1,-----,HOTEL,TONOSOL SOCIEDAD ANONIMA,212519860019,1,10150,1015.0000,-----,R,UNIDAD,-----,-----,TIPO,1.0,
3063,100.00,ETILEFRINA (INYECTABLE),,ETILEFRINA LARJAN,VEINFAR,73163,,725942,254109,1012,0,527,943|352|85,1,10,LABORATORIO LAVIAN URUGUAY SOCIEDAD ANONIMA,214395640019,1,9649.2000000000007,86.0000,AMPOLLAS,R,AMPOLLA,INYECTABLE (IM/IV/SC),MG,CONCENTRACION,1.0,
3064,1000.00,BOLSA DE NYLON,TRANSPARENTE,,,28601,32,725185,,,0,22,19239|1|1,-----,40 X 60,VIMAX S A,210350650012,2,3525.8000000000002,2.8900,-----,R,UNIDAD,-----,CM,LARGO X ANCHO,1.0,
3065,1000.00,BOLSA DE NYLON,TRANSPARENTE,,,28601,32,725185,,,0,22,34620|1|1,-----,35 X 50,UMIRAL S A,213299380011,1,2440,2.0000,-----,R,UNIDAD,-----,CM,LARGO X ANCHO,2.0,
3066,1000.00,BOLSA DE NYLON,TRANSPARENTE,,,28601,32,725185,,,0,22,14942|1|1,-----,60 X 60,UMIRAL S A,213299380011,3,4209,3.4500,-----,R,UNIDAD,-----,CM,LARGO X ANCHO,3.0,
3067,28.00,FINGOLIMOD (COMPRIMIDOS),,LEBRINA,NOLVER,70628,,728853,255693,1424,0,186,39|172|2729,28,0.5,NOLVER S A,211455890011,1,13464.27,428.5800,BLISTER,R,COMPRIMIDO,COMPRIMIDO,%,CONCENTRACION,1.0,
3068,10.00,CEMENTO (USO ODONTOLOGICO),,ISOPACK G,PHARMA DENT,2871,,728278,260166,852,0,29,28966|56|2929,30,CEM. OBTURACION TEMPORAL,ANIANO CASTRO GUSTAVO ALFREDO,213529570011,1,3050,250.0000,FRASCO,R,AVIO,G,-----,TIPO,1.0,
3069,10.00,"GEL ACIDO FLUORADO (FLUOR, ACIDO FOSFORICO)",,,,8240,,728278,,,0,22,1|1|1,-----,-----,ANIANO CASTRO GUSTAVO ALFREDO,213529570011,2,3172,260.0000,-----,R,UNIDAD,-----,-----,-----,2.0,
3070,1.00,SERVICIO DE AMBULANCIA ESPECIALIZADA PEDIATRICA,,,,67270,,729129,,,0,22,23464|1|1,-----,HOSPITAL URGENTE,EL S.E.R. S.R.L.,150150420016,1,55660,50600.0000,-----,R,UNIDAD,-----,-----,MODALIDAD,1.0,
3071,1.00,REPARACION DE LAVADORA INDUSTRIAL,,,,74110,,729128,,,0,22,1|1|1,-----,-----,PAN BLAS RAUL ANTONIO,215409950018,1,117852,96600.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
3072,400.00,PIRFENIDONA (COMPRIMIDOS),,FIBRIDONER 200 MG,CUFRE,72422,,728851,258198,967,0,243,14963|172|14963,200,200,BIOTOSCANA URUGUAY S.A.,211231950010,1,74052,165.0000,BLISTER,R,COMPRIMIDO (CM),COMPRIMIDO,MG,CONCENTRACION,1.0,
3073,84.00,REGORAFENIB (COMPRIMIDOS),,STIVARGA,BAYER,71842,,728567,260167,1033,0,22,3929|258|2729,28,40,BAYER S A,210003040011,1,233159.17999999999,2473.8900,FRASCO,R,UNIDAD,COMPRIMIDO (CM),MG,CONCENTRACION,1.0,
3074,7.00,LIMPIEZA INTEGRAL DE LOCALES,,,,7022,,709740,,,0,221,1|1|1,-----,-----,SAUCEDO GONZALEZ MIRTA YOLANDA,010062840018,1,82600,11800.0000,-----,R,ANUAL,-----,-----,-----,1.0,1
3075,12.00,MANTENIMIENTO DE HARDWARE,,,,11546,,692051,,,0,219,21273|1|1,-----,COMPUTADOR,NS SERVICIOS SRL,217092280010,1,8198.3999999999996,560.0000,-----,R,MENSUAL,-----,-----,TIPO,1.0,Notebooks
3076,12.00,MANTENIMIENTO DE HARDWARE,,,,11546,,692051,,,0,219,55077|1|1,-----,UPS,NS SERVICIOS SRL,217092280010,1,45091.199999999997,3080.0000,-----,R,MENSUAL,-----,-----,TIPO,2.0,Notebooks
3077,12.00,MANTENIMIENTO DE HARDWARE,,,,11546,,692051,,,0,219,21275|1|1,-----,IMPRESORA,NS SERVICIOS SRL,217092280010,1,59438.400000000001,4060.0000,-----,R,MENSUAL,-----,-----,TIPO,3.0,Impresoras
3078,12.00,MANTENIMIENTO DE HARDWARE,,,,11546,,692051,,,0,219,21273|1|1,-----,COMPUTADOR,NS SERVICIOS SRL,217092280010,1,368928,25200.0000,-----,R,MENSUAL,-----,-----,TIPO,4.0,Impresoras
3079,1000.00,BOLSA DE NYLON,,,,28601,,729135,,,0,22,25723|1|1,-----,25 X 35,VIMAX S A,210350650012,1,1217.5599999999999,0.9980,-----,R,UNIDAD,-----,CM,LARGO X ANCHO,1.0,
3080,28.00,FINGOLIMOD (COMPRIMIDOS),,LEBRINA,NOLVER,70628,,728881,255693,1424,0,186,39|172|2729,28,0.5,NOLVER S A,211455890011,1,13464.27,428.5800,BLISTER,R,COMPRIMIDO,COMPRIMIDO,%,CONCENTRACION,1.0,
3081,2.00,ASESORAMIENTO TECNICO,,,,7314,,729132,,,0,22,58201|1|1,-----,NORMAS TECNICAS,ZURANO VILLA JUAN ANTONIO,214335750012,1,154940,63500.0000,-----,R,UNIDAD,-----,-----,TIPO,1.0,
3082,400.00,PIRFENIDONA (COMPRIMIDOS),,FIBRIDONER 200 MG,CUFRE,72422,,728883,258198,967,0,243,14963|172|14963,200,200,BIOTOSCANA URUGUAY S.A.,211231950010,1,74052,165.0000,BLISTER,R,COMPRIMIDO (CM),COMPRIMIDO,MG,CONCENTRACION,1.0,
3083,60.00,RUXOLITINIB (COMPRIMIDOS),,JAKAVI,SCIENZA URUGUAY,72143,,728884,255848,1386,0,186,1430|172|5929,60,15,MURRY S A,214843360014,1,152382.19,2263.5500,BLISTER,R,COMPRIMIDO,COMPRIMIDO,MG,CONCENTRACION,1.0,
3084,1.00,ACONDICIONAMIENTO DE INSTALACION SANITARIA,,,,72260,,729138,,,0,22,1|1|1,-----,-----,DOS SANTOS EDISON CESAR,215360490019,1,10858,8900.0000,-----,R,UNIDAD,-----,-----,-----,1.0,
3085,4.00,OMALIZUMAB ( INYECTABLE),,XOLAIR,MURRY,73360,,728885,257371,1277,0,527,14929|347|1,-----,150,MURRY S A,214843360014,1,136435.20000000001,30400.0000,AMPOLLAS,R,AMPOLLA,INYECTABLE (SC),-----,CONCENTRACION,1.0,
3086,84.00,TONER PARA IMPRESORA LASER,NEGRO,-----,-----,1878,24,718660,231975,842,0,22,1|1|1,-----,-----,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,1,312564,3050.0000,-----,R,UNIDAD,-----,-----,TIPO,1.0,CARTUCHO DE TONER ORIGINAL MARCA BROTHER MODELO TN-750 PARA MFC-8710 REND. 8000 IMP.
3087,33.00,CILINDRO C/CABEZA CILINDRICA PARA MAQUINA IMPRESORA,,MFC 8710 DW,BROTHER,10287,,718660,253310,859,0,22,1|1|1,-----,-----,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,2,171105,4250.0000,-----,R,UNIDAD,-----,-----,-----,2.0,UNIDAD DE CILINDRO ORIGINAL MARCA BROTHER MODELO DR-720 PARA MFC-8710 REND. 30000 IMP.
3088,46.00,TONER PARA IMPRESORA LASER,NEGRO,-----,-----,1878,24,718660,235510,842,0,22,25646|1|1,-----,ORIGINAL,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,3,235704,4200.0000,-----,R,UNIDAD,-----,-----,TIPO,3.0,CARTUCHO DE TONER ORIGINAL MARCA SINDOH MODELO A610T13K PARA M611 REND. 13000 IMP.
3089,20.00,CILINDRO C/CABEZA CILINDRICA PARA MAQUINA IMPRESORA,,M611,SINDOH,10287,,718660,259388,1466,0,22,1|1|1,-----,-----,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,4,80520,3300.0000,-----,R,UNIDAD,-----,-----,-----,4.0,UNIDAD DE CILINDRO ORIGINAL MARCA SINDOH MODELO A610R45K PARA M611 REND. 45000 IMP.
3090,3.00,TONER PARA IMPRESORA LASER,,-----,-----,1878,,718660,235510,842,0,22,25646|1|1,-----,ORIGINAL,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,5,13725,3750.0000,-----,R,UNIDAD,-----,-----,TIPO,5.0,CARTUCHO DE TONER ORIGINAL MARCA SINDOH MODELO D200T27KK PARA D201 REND. 27000 IMP.
3091,3.00,TONER PARA IMPRESORA LASER,CYAN,-----,-----,1878,106,718660,231975,842,0,22,1|1|1,-----,-----,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,6,20130,5500.0000,-----,R,UNIDAD,-----,-----,TIPO,6.0,CARTUCHO DE TONER ORIGINAL MARCA SINDOH MODELO D200T25KC PARA D201 REND. 25000 IMP.
3092,3.00,TONER PARA IMPRESORA LASER,MAGENTA,-----,-----,1878,88,718660,231975,842,0,22,1|1|1,-----,-----,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,7,20130,5500.0000,-----,R,UNIDAD,-----,-----,TIPO,7.0,CARTUCHO DE TONER ORIGINAL MARCA SINDOH MODELO D200T25KM PARA D201 REND. 25000 IMP.
3093,3.00,TONER PARA IMPRESORA LASER,AMARILLO,-----,-----,1878,3,718660,231975,842,0,22,1|1|1,-----,-----,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,8,20130,5500.0000,-----,R,UNIDAD,-----,-----,TIPO,8.0,CARTUCHO DE TONER ORIGINAL MARCA SINDOH MODELO D200T25KY PARA D201 REND. 25000 IMP.
3094,2.00,CILINDRO FOTOCONDUCTOR,,D201,SINDOH,1133,,718660,257197,1466,0,22,21275|1|1,-----,IMPRESORA,EMME SISTEMAS SOCIEDAD ANONIMA,211601480013,9,68808,28200.0000,-----,R,UNIDAD,-----,-----,PARA,9.0,"JUEGO DE 4 UNIDADES DE CILINDRO ORIGINAL MARCA SINDOH MODELOS D410R135KK REND. 135000 IMP., D410R95KC REND. 95000 IMP., D410R95KM REND. 95000 IMP., D410R95KY REND. 95000 IMP. TODO PARA SINDOH D201/202"
3095,28.00,ELTROMBOPAG (COMPRIMIDOS),,REVOLADE 50MG,SCIENZA URUGUAY,67203,,728886,254177,1386,0,186,4929|390|2729,28,50,MURRY S A,214843360014,1,68217.330000000002,2171.4200,ENVASE,R,COMPRIMIDO,COMPRIMIDO,MG,CONCENTRACION,1.0,
3096,12.00,SERVICIO DE FUMIGACION,,,,7373,,701830,,,0,22,1|1|1,-----,-----,EXTERMINEX LTDA.,216327060017,1,492196.79999999999,33620.0000,-----,R,UNIDAD,-----,-----,-----,1.0,Ítem I.
3097,8.00,MANTENIMIENTO DE EQUIPO DE AIRE ACONDICIONADO,,,,3313,,709746,,,0,219,1|1|1,-----,-----,KOSTEL S A,214255840015,1,38825.279999999999,3978.0000,-----,R,MENSUAL,-----,-----,-----,1.0,2
3098,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SEMMI CERRILLOS SRL,020128950018,1,52499.989999999998,6818.1810,-----,R,MENSUAL,-----,-----,-----,1.0,Item 11
3099,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SEMMI CERRILLOS SRL,020128950018,1,63000,8181.8180,-----,R,MENSUAL,-----,-----,-----,2.0,Item 9
3100,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SEMMI CERRILLOS SRL,020128950018,1,63000,8181.8180,-----,R,MENSUAL,-----,-----,-----,3.0,Item 10
3101,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SEMMI CERRILLOS SRL,020128950018,1,66500,8636.3630,-----,R,MENSUAL,-----,-----,-----,4.0,Item 12
3102,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SEMMI CERRILLOS SRL,020128950018,1,77000,10000.0000,-----,R,MENSUAL,-----,-----,-----,5.0,Item 13
3103,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,47754.010000000002,6201.8200,-----,R,MENSUAL,-----,-----,-----,6.0,Item 19
3104,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,52234.029999999999,6783.6400,-----,R,MENSUAL,-----,-----,-----,7.0,Item 18
3105,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,53717.970000000001,6976.3600,-----,R,MENSUAL,-----,-----,-----,8.0,Item 22
3106,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,53717.970000000001,6976.3600,-----,R,MENSUAL,-----,-----,-----,9.0,Item 23
3107,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,59689.010000000002,7751.8200,-----,R,MENSUAL,-----,-----,-----,10.0,Item 14
3108,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,59689.010000000002,7751.8200,-----,R,MENSUAL,-----,-----,-----,11.0,Item 15
3109,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,59689.010000000002,7751.8200,-----,R,MENSUAL,-----,-----,-----,12.0,Item 16
3110,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,59689.010000000002,7751.8200,-----,R,MENSUAL,-----,-----,-----,13.0,Item 17
3111,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,59689.010000000002,7751.8200,-----,R,MENSUAL,-----,-----,-----,14.0,Item 24
3112,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,59689.010000000002,7751.8200,-----,R,MENSUAL,-----,-----,-----,15.0,Item 28
3113,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,78343.960000000006,10174.5400,-----,R,MENSUAL,-----,-----,-----,16.0,Item 21
3114,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,89536.990000000005,11628.1800,-----,R,MENSUAL,-----,-----,-----,17.0,Item 25
3115,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,89536.990000000005,11628.1810,-----,R,MENSUAL,-----,-----,-----,18.0,Item 20
3116,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,93786,12180.0000,-----,R,MENSUAL,-----,-----,-----,19.0,Item 33
3117,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,96998.979999999996,12597.2700,-----,R,MENSUAL,-----,-----,-----,20.0,Item 29
3118,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,96998.979999999996,12597.2700,-----,R,MENSUAL,-----,-----,-----,21.0,Item 31
3119,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,100730,13081.8180,-----,R,MENSUAL,-----,-----,-----,22.0,Item 26
3120,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,109123,14171.8180,-----,R,MENSUAL,-----,-----,-----,23.0,Item 27
3121,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,126098,16376.3630,-----,R,MENSUAL,-----,-----,-----,24.0,Item 30
3122,7.00,SERVICIO DE EMERGENCIA MEDICA,,,,1125,,708279,,,0,219,1|1|1,-----,-----,SAPP SOCIEDAD ANONIMA,211929570012,1,126098,16376.3630,-----,R,MENSUAL,-----,-----,-----,25.0,Item 32
3123,3100.00, GERENCIA CENTRO CUADERNO DE LA ENERGIA ,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,1,89745,28.9500,,R,UNIDAD,,,,1.0,
3124,3100.00,GERENCIA ESTE CUADERNO DE LA ENERGIA    ,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,2,89745,28.9500,,R,UNIDAD,,,,2.0,
3125,700.00,GERENCIA NORTE - SALTO CUADERNO DE LA EN,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,3,20265,28.9500,,R,UNIDAD,,,,3.0,
3126,600.00,GERENCIA NORTE - RIVERA CUADERNO DE LA E,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,4,17370,28.9500,,R,UNIDAD,,,,4.0,
3127,600.00,GERENCIA NORTE - TACUAREMBO CUADERNO DE ,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,5,17370,28.9500,,R,UNIDAD,,,,5.0,
3128,600.00,GERENCIA NORTE - ARTIGAS CUADERNO DE LA ,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,6,17370,28.9500,,R,UNIDAD,,,,6.0,
3129,700.00,GERENCIA NORTE - PAYSANDU CUADERNO DE LA,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,7,20265,28.9500,,R,UNIDAD,,,,7.0,
3130,500.00,GERENCIA OESTE - DURAZNO CUADERNO DE LA ,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,8,14475,28.9500,,R,UNIDAD,,,,8.0,
3131,500.00,GERENCIA OESTE - TRINIDAD CUADERNO DE LA,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,9,14475,28.9500,,R,UNIDAD,,,,9.0,
3132,500.00,GERENCIA OESTE - MERCEDES CUADERNO DE LA,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,10,14475,28.9500,,R,UNIDAD,,,,10.0,
3133,600.00,GERENCIA OESTE - FRAY BENTOS CUADERNO DE,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,11,17370,28.9500,,R,UNIDAD,,,,11.0,
3134,700.00,GERENCIA OESTE - COLONIA CUADERNO DE LA ,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,12,20265,28.9500,,R,UNIDAD,,,,12.0,
3135,500.00,GERENCIA OESTE - SAN JOSE CUADERNO DE LA,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,13,14475,28.9500,,R,UNIDAD,,,,13.0,
3136,3100.00,GESTION ENERGETICA - MONTEVIDEO CUADERNO,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,14,89745,28.9500,,R,UNIDAD,,,,14.0,
3137,200.00,GERENCIA DE MERCADO - MONTEVIDEO CUADERN,,,,0,0,i286290,,,0,22,,,,CABRERA BOBADILLA JOHN,215103800019,15,5790,28.9500,,R,UNIDAD,,,,15.0,
